計畫名稱,鑽孔編號,取樣編號,上限深度(公尺),下限深度(公尺),統一土壤分類,含水量(%),液性限度(%),塑性指數(%),比重,礫石(%),砂(%),粉土(%),黏土(%),統體單位重(t/m3),空隙比,座標系統,孔口X座標,孔口Y座標,N_value,SPTN_ori,Confidence(%),_matched,TWD97_X,TWD97_Y,water_depth(m),鑽孔地表高程
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0024,S-10-2,14.55,15.0,CL,34.6,31,9,2.76,0.0,0.0,58.0,42.0,1.87,0.99,TW97,302241.08,2775494.84,+2+2,,,,302241.08,2775494.84,1.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0024,S-11-2,16.05,16.5,CL,36.1,32,11,2.75,0.0,2.0,62.0,36.0,1.88,0.99,TW97,302241.08,2775494.84,1,,,,302241.08,2775494.84,1.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0024,S-12-2,17.55,18.0,CL,37.7,30,8,2.752,0.0,0.0,53.0,47.0,1.85,1.05,TW97,302241.08,2775494.84,+2+2,,,,302241.08,2775494.84,1.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0024,S-13-2,19.05,19.5,CL,32.6,32,10,2.739,0.0,4.0,66.0,30.0,1.92,0.89,TW97,302241.08,2775494.84,5,,,,302241.08,2775494.84,1.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0024,S-14-2,20.55,21.0,CL,32.5,33,11,2.735,0.0,3.0,65.0,32.0,1.83,0.98,TW97,302241.08,2775494.84,5,,,,302241.08,2775494.84,1.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0024,S-15-2,22.05,22.5,CL,32.8,31,11,2.743,0.0,3.0,59.0,38.0,1.92,0.9,TW97,302241.08,2775494.84,6,,,,302241.08,2775494.84,1.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0024,S-16-2,23.55,24.0,CL,32.1,33,12,2.743,0.0,1.0,64.0,35.0,1.91,0.9,TW97,302241.08,2775494.84,3,,,,302241.08,2775494.84,1.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0024,S-17-2,25.05,25.5,ML,25.7,－,NP,2.73,0.0,14.0,66.0,20.0,1.89,0.82,TW97,302241.08,2775494.84,7,,,,302241.08,2775494.84,1.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0024,S-18-2,26.55,27.0,CL,30.5,34,14,2.747,0.0,1.0,59.0,40.0,1.76,1.04,TW97,302241.08,2775494.84,10,,,,302241.08,2775494.84,1.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0024,S-19-2,28.05,28.5,CL,24.4,30,12,2.74,0.0,12.0,60.0,28.0,1.98,0.72,TW97,302241.08,2775494.84,8,,,,302241.08,2775494.84,1.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0024,S-20-2,30.0,30.45,CL,24.5,31,10,2.732,0.0,16.0,58.0,26.0,1.99,0.71,TW97,302241.08,2775494.84,9,,,,302241.08,2775494.84,1.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0025,S-1-2,1.05,1.5,ML,26.5,28,5,2.729,0.0,8.0,59.0,33.0,1.85,0.87,TW97,301813.98,2774806.1,4,,,,301813.98,2774806.1,1.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0025,S-2-2,2.55,3.0,ML,32.0,26,4,2.694,0.0,12.0,70.0,18.0,1.68,1.12,TW97,301813.98,2774806.1,1,,,,301813.98,2774806.1,1.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0025,S-3-2,4.05,4.5,SM,30.7,－,NP,2.687,0.0,85.0,12.0,3.0,1.82,0.93,TW97,301813.98,2774806.1,4,,,,301813.98,2774806.1,1.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0025,S-4-2,5.55,6.0,SM,25.9,－,NP,2.679,0.0,64.0,30.0,6.0,1.81,0.86,TW97,301813.98,2774806.1,+1+2,,,,301813.98,2774806.1,1.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0025,S-5-2,7.05,7.5,SM,23.1,－,NP,2.667,0.0,69.0,25.0,6.0,1.9,0.73,TW97,301813.98,2774806.1,9,,,,301813.98,2774806.1,1.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0025,S-6-2,8.55,9.0,SP-SM,22.3,－,NP,2.651,0.0,93.0,7.0,0.0,1.91,0.7,TW97,301813.98,2774806.1,14,,,,301813.98,2774806.1,1.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0025,S-7-2,10.05,10.5,SP-SM,24.6,－,NP,2.678,0.0,91.0,8.0,1.0,1.96,0.7,TW97,301813.98,2774806.1,15,,,,301813.98,2774806.1,1.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0025,S-8-2,11.55,12.0,SP-SM,18.2,－,NP,2.665,0.0,88.0,12.0,0.0,1.93,0.63,TW97,301813.98,2774806.1,26,,,,301813.98,2774806.1,1.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0025,S-9-2,13.05,13.5,SP-SM,20.1,－,NP,2.68,1.0,91.0,7.0,1.0,1.9,0.69,TW97,301813.98,2774806.1,20,,,,301813.98,2774806.1,1.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0025,S-10-2,14.55,15.0,SP,23.2,－,NP,2.691,0.0,98.0,1.0,1.0,1.88,0.76,TW97,301813.98,2774806.1,24,,,,301813.98,2774806.1,1.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0025,S-11-2,16.05,16.5,SP-SM,7.0,－,NP,2.666,0.0,95.0,4.0,1.0,1.44,0.98,TW97,301813.98,2774806.1,16,,,,301813.98,2774806.1,1.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0025,S-12-2,17.55,18.0,SP-SM,19.5,－,NP,2.667,0.0,92.0,7.0,1.0,1.86,0.71,TW97,301813.98,2774806.1,14,,,,301813.98,2774806.1,1.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0025,S-13-2,19.05,19.5,SP-SM,19.4,－,NP,2.677,0.0,88.0,12.0,0.0,1.93,0.66,TW97,301813.98,2774806.1,21,,,,301813.98,2774806.1,1.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0025,S-14-2,20.55,21.0,SP,19.7,－,NP,2.675,0.0,95.0,4.0,1.0,1.91,0.68,TW97,301813.98,2774806.1,11,,,,301813.98,2774806.1,1.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0025,S-15-2,22.05,22.5,ML,39.9,－,NP,2.647,0.0,33.0,55.0,12.0,1.68,1.2,TW97,301813.98,2774806.1,4,,,,301813.98,2774806.1,1.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0025,S-16-2,23.55,24.0,CL,28.8,36,13,2.72,0.0,1.0,66.0,33.0,1.91,0.83,TW97,301813.98,2774806.1,6,,,,301813.98,2774806.1,1.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0025,S-17-2,25.05,25.5,CL,32.5,34,14,2.739,0.0,1.0,67.0,32.0,1.73,1.1,TW97,301813.98,2774806.1,6,,,,301813.98,2774806.1,1.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0025,S-18-2,26.55,27.0,CL,34.5,34,12,2.724,0.0,4.0,63.0,33.0,1.89,0.94,TW97,301813.98,2774806.1,4,,,,301813.98,2774806.1,1.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0025,S-19-2,28.05,28.5,CL,40.8,35,12,2.74,0.0,1.0,58.0,41.0,1.76,1.19,TW97,301813.98,2774806.1,5,,,,301813.98,2774806.1,1.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0025,S-20-2,30.0,30.45,CL,33.1,32,11,2.741,0.0,4.0,67.0,29.0,1.74,1.1,TW97,301813.98,2774806.1,4,,,,301813.98,2774806.1,1.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0006,S-1-2,1.05,1.5,CL,39.2,40,17,2.749,0.0,2.0,62.0,36.0,1.75,1.19,TW97,306958.4,2772973.64,,,,,306958.4,2772973.64,,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0006,S-2-2,2.55,3.0,CL,36.4,38,16,2.716,0.0,2.0,64.0,34.0,1.8,1.06,TW97,306958.4,2772973.64,,,,,306958.4,2772973.64,,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0006,S-3-2,4.05,4.5,CL,38.8,38,16,2.731,0.0,1.0,63.0,36.0,1.76,1.15,TW97,306958.4,2772973.64,,,,,306958.4,2772973.64,,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0006,S-4-2,5.55,6.0,CL,38.7,39,18,2.737,0.0,1.0,61.0,38.0,1.76,1.16,TW97,306958.4,2772973.64,,,,,306958.4,2772973.64,,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0006,S-5-2,7.05,7.5,CL,30.6,34,12,2.732,0.0,4.0,76.0,20.0,1.86,0.92,TW97,306958.4,2772973.64,,,,,306958.4,2772973.64,,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0006,S-6-2,8.55,9.0,CL,38.1,36,15,2.739,0.0,1.0,57.0,42.0,1.78,1.13,TW97,306958.4,2772973.64,,,,,306958.4,2772973.64,,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0006,S-7-2,10.05,10.5,CL,36.6,34,13,2.736,0.0,0.0,64.0,36.0,1.85,1.02,TW97,306958.4,2772973.64,,,,,306958.4,2772973.64,,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0006,S-8-2,11.55,12.0,CL,39.5,34,14,2.749,0.0,0.0,48.0,52.0,1.76,1.18,TW97,306958.4,2772973.64,,,,,306958.4,2772973.64,,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0006,S-9-2,13.05,13.5,CL,34.3,35,14,2.743,0.0,0.0,50.0,50.0,1.65,1.23,TW97,306958.4,2772973.64,,,,,306958.4,2772973.64,,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0006,S-10-2,14.55,15.0,CL,44.8,36,13,2.71,0.0,1.0,49.0,50.0,1.71,1.29,TW97,306958.4,2772973.64,,,,,306958.4,2772973.64,,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0006,S-11-2,16.05,16.5,CL,35.4,37,18,2.726,0.0,1.0,58.0,41.0,1.54,1.4,TW97,306958.4,2772973.64,,,,,306958.4,2772973.64,,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0006,S-12-2,17.55,18.0,CL,35.0,39,15,2.723,0.0,1.0,64.0,35.0,1.77,1.08,TW97,306958.4,2772973.64,,,,,306958.4,2772973.64,,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0006,S-13-2,19.05,19.5,CL,34.0,37,17,2.721,0.0,1.0,61.0,38.0,1.76,1.07,TW97,306958.4,2772973.64,,,,,306958.4,2772973.64,,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0006,S-14-2,20.55,21.0,CL,45.2,34,18,2.723,0.0,0.0,49.0,51.0,1.72,1.3,TW97,306958.4,2772973.64,,,,,306958.4,2772973.64,,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0006,S-15-2,22.05,22.5,CL,29.6,35,15,2.727,0.0,1.0,60.0,39.0,1.76,1.01,TW97,306958.4,2772973.64,,,,,306958.4,2772973.64,,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0006,S-16-2,23.55,24.0,CL,28.0,34,14,2.718,0.0,2.0,57.0,41.0,1.78,0.95,TW97,306958.4,2772973.64,,,,,306958.4,2772973.64,,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0006,S-17-2,25.05,25.5,CL,29.7,33,13,2.693,0.0,2.0,64.0,34.0,1.83,0.91,TW97,306958.4,2772973.64,,,,,306958.4,2772973.64,,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0006,S-18-2,26.55,26.97,SM,17.5,－,NP,2.669,0.0,76.0,21.0,3.0,2.02,0.55,TW97,306958.4,2772973.64,,,,,306958.4,2772973.64,,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0007,S-1-2,1.05,1.5,CL,29.1,29,11,2.694,0.0,2.0,77.0,21.0,1.75,0.99,TW97,306643.24,2772801.02,5,,,,306643.24,2772801.02,2.5,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0007,S-2-2,2.55,3.0,CL,30.9,30,10,2.726,0.0,2.0,76.0,22.0,1.6,1.23,TW97,306643.24,2772801.02,1,,,,306643.24,2772801.02,2.5,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0007,S-3-2,4.05,4.5,CL,36.2,31,10,2.738,0.0,2.0,71.0,27.0,1.79,1.08,TW97,306643.24,2772801.02,1,,,,306643.24,2772801.02,2.5,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0007,S-4-2,5.55,6.0,CL,35.9,30,9,2.731,0.0,2.0,73.0,25.0,1.8,1.06,TW97,306643.24,2772801.02,1,,,,306643.24,2772801.02,2.5,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0007,S-5-2,7.05,7.5,CL,36.8,31,12,2.719,0.0,2.0,73.0,25.0,1.8,1.07,TW97,306643.24,2772801.02,1,,,,306643.24,2772801.02,2.5,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0007,S-6-2,8.55,9.0,CL,29.0,28,9,2.731,0.0,7.0,77.0,16.0,1.8,0.96,TW97,306643.24,2772801.02,1,,,,306643.24,2772801.02,2.5,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0007,S-7-2,10.05,10.5,CL,36.4,30,10,2.734,0.0,7.0,65.0,28.0,1.63,1.29,TW97,306643.24,2772801.02,1,,,,306643.24,2772801.02,2.5,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0007,S-8-2,11.55,12.0,CL,32.5,35,13,2.736,0.0,0.0,68.0,32.0,1.81,1.0,TW97,306643.24,2772801.02,1,,,,306643.24,2772801.02,2.5,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0007,S-9-2,13.05,13.5,CL,38.0,36,12,2.751,0.0,0.0,55.0,45.0,1.82,1.09,TW97,306643.24,2772801.02,1,,,,306643.24,2772801.02,2.5,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0007,S-10-2,14.55,15.0,CL,40.3,38,15,2.743,0.0,0.0,60.0,40.0,1.83,1.1,TW97,306643.24,2772801.02,1,,,,306643.24,2772801.02,2.5,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0007,S-11-2,16.05,16.5,CL,38.3,34,14,2.745,0.0,0.0,65.0,35.0,1.84,1.06,TW97,306643.24,2772801.02,1,,,,306643.24,2772801.02,2.5,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0007,S-12-2,17.55,18.0,CL,38.5,32,12,2.722,0.0,1.0,69.0,30.0,1.82,1.07,TW97,306643.24,2772801.02,1,,,,306643.24,2772801.02,2.5,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0007,S-13-2,19.05,19.5,CL,33.5,33,13,2.729,0.0,0.0,73.0,27.0,1.87,0.95,TW97,306643.24,2772801.02,+1+2,,,,306643.24,2772801.02,2.5,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0007,S-14-2,20.55,21.0,CL,31.9,34,11,2.722,0.0,1.0,67.0,32.0,1.87,0.92,TW97,306643.24,2772801.02,1,,,,306643.24,2772801.02,2.5,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0007,S-15-2,22.05,22.5,CL,30.4,33,12,2.703,0.0,1.0,70.0,29.0,1.86,0.9,TW97,306643.24,2772801.02,+1+2,,,,306643.24,2772801.02,2.5,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0007,S-16-2,23.55,24.0,CL,31.4,32,11,2.725,0.0,3.0,72.0,25.0,1.92,0.86,TW97,306643.24,2772801.02,3,,,,306643.24,2772801.02,2.5,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0007,S-17-2,25.05,25.5,CL,31.7,31,11,2.738,0.0,2.0,68.0,30.0,1.89,0.91,TW97,306643.24,2772801.02,47,,,,306643.24,2772801.02,2.5,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0007,S-18-2,26.55,27.0,CL,30.6,32,10,2.732,0.0,0.0,69.0,31.0,1.92,0.86,TW97,306643.24,2772801.02,+1+2,,,,306643.24,2772801.02,2.5,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0007,S-19-2,28.05,28.5,CL,28.5,30,8,2.723,0.0,4.0,71.0,25.0,1.93,0.81,TW97,306643.24,2772801.02,4,,,,306643.24,2772801.02,2.5,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0007,S-20-2,30.0,30.45,ML,24.7,－,NP,2.673,0.0,20.0,68.0,12.0,1.96,0.7,TW97,306643.24,2772801.02,+2+5,,,,306643.24,2772801.02,2.5,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0008,S-1-2,1.05,1.5,CL,19.6,34,12,2.683,12.0,29.0,35.0,24.0,1.98,0.62,TW97,306217.34,2772704.26,4,,,,306217.34,2772704.26,1.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0008,S-2-2,2.55,3.0,ML,28.3,－,NP,2.7,2.0,19.0,61.0,18.0,1.92,0.8,TW97,306217.34,2772704.26,2,,,,306217.34,2772704.26,1.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0008,S-3-2,4.05,4.5,CL,28.0,33,11,2.719,0.0,3.0,65.0,32.0,1.95,0.78,TW97,306217.34,2772704.26,1,,,,306217.34,2772704.26,1.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0008,S-4-2,5.55,6.0,CL,41.4,32,11,2.73,0.0,1.0,60.0,39.0,1.78,1.17,TW97,306217.34,2772704.26,1,,,,306217.34,2772704.26,1.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0008,S-5-2,7.05,7.5,CL,34.7,32,10,2.713,0.0,1.0,69.0,30.0,1.84,0.99,TW97,306217.34,2772704.26,1,,,,306217.34,2772704.26,1.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0008,S-6-2,8.55,9.0,CL,33.6,33,12,2.724,0.0,2.0,68.0,30.0,1.9,0.92,TW97,306217.34,2772704.26,1,,,,306217.34,2772704.26,1.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0008,S-7-2,10.05,10.5,ML,29.8,－,NP,2.729,0.0,9.0,74.0,17.0,1.91,0.85,TW97,306217.34,2772704.26,1,,,,306217.34,2772704.26,1.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0008,S-8-2,11.55,12.0,CL,34.8,32,13,2.707,0.0,11.0,66.0,23.0,1.79,1.04,TW97,306217.34,2772704.26,1,,,,306217.34,2772704.26,1.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0008,S-9-2,13.05,13.5,CL,33.4,31,13,2.731,0.0,1.0,63.0,36.0,1.86,0.96,TW97,306217.34,2772704.26,1,,,,306217.34,2772704.26,1.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0008,S-10-2,14.55,15.0,CL,35.1,33,10,2.765,0.0,1.0,44.0,55.0,1.85,1.02,TW97,306217.34,2772704.26,+2+2,,,,306217.34,2772704.26,1.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0008,S-11-2,16.05,16.5,CL,41.2,36,15,2.727,0.0,0.0,53.0,47.0,1.79,1.15,TW97,306217.34,2772704.26,>50,,,,306217.34,2772704.26,1.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0008,S-12-2,17.55,18.0,CL,37.1,36,15,2.722,0.0,1.0,53.0,46.0,1.85,1.02,TW97,306217.34,2772704.26,>50,,,,306217.34,2772704.26,1.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0008,S-13-2,19.05,19.5,CL,36.3,39,16,2.712,0.0,0.0,60.0,40.0,1.85,1.0,TW97,306217.34,2772704.26,3,,,,306217.34,2772704.26,1.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0008,S-14-2,20.55,21.0,CL,32.3,36,15,2.73,0.0,1.0,63.0,36.0,1.92,0.88,TW97,306217.34,2772704.26,3,,,,306217.34,2772704.26,1.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0008,S-15-2,22.05,22.5,CL,31.7,39,14,2.735,0.0,1.0,66.0,33.0,1.87,0.93,TW97,306217.34,2772704.26,4,,,,306217.34,2772704.26,1.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0008,S-16-2,23.55,24.0,CL,38.5,39,16,2.713,0.0,5.0,57.0,38.0,1.73,1.17,TW97,306217.34,2772704.26,3,,,,306217.34,2772704.26,1.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0008,S-17-2,25.05,25.5,CL,33.3,34,12,2.673,0.0,24.0,46.0,30.0,1.87,0.91,TW97,306217.34,2772704.26,6,,,,306217.34,2772704.26,1.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0008,S-18-2,26.55,27.0,CL,35.0,36,13,2.727,0.0,0.0,60.0,40.0,1.88,0.96,TW97,306217.34,2772704.26,6,,,,306217.34,2772704.26,1.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0008,S-19-2,28.05,28.5,CL,27.7,35,14,2.716,0.0,0.0,74.0,26.0,1.98,0.75,TW97,306217.34,2772704.26,7,,,,306217.34,2772704.26,1.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0008,S-20-2,30.0,30.45,CL,31.6,35,13,2.716,0.0,0.0,67.0,33.0,1.88,0.9,TW97,306217.34,2772704.26,8,,,,306217.34,2772704.26,1.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0009,S-1-2,1.05,1.5,CL,24.4,35,15,2.684,0.0,9.0,48.0,43.0,2.02,0.66,TW97,305130.49,2772685.12,5,,,,305130.49,2772685.12,1.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0009,S-2-2,2.55,3.0,SM,21.8,-,NP,2.718,0.0,51.0,38.0,11.0,1.91,0.73,TW97,305130.49,2772685.12,3,,,,305130.49,2772685.12,1.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0009,S-3-2,4.05,4.5,SM,22.3,-,NP,2.735,0.0,79.0,17.0,4.0,1.76,0.9,TW97,305130.49,2772685.12,3,,,,305130.49,2772685.12,1.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0009,S-4-2,5.55,6.0,SW-SM,12.8,-,NP,2.733,17.0,73.0,8.0,2.0,2.14,0.44,TW97,305130.49,2772685.12,8,,,,305130.49,2772685.12,1.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SS0009,S-5-0,7.05,7.5,,,,,,,,,,,,TW97,305130.49,2772685.12,11,,,,305130.49,2772685.12,1.9,787.6
